0.650000, 0.134198, -0.002188, 9.865017, -0.000776, 0.000785, -9.865037, 0.206707, -0.006659, -0.209113, -0.002361, 0.002406, 0.209021
0.660000, 0.136265, -0.002255, 9.862925, -0.000800, 0.000810, -9.862946, 0.206811, -0.006762, -0.209255, -0.002398, 0.002444, 0.209159
0.670000, 0.138334, -0.002323, 9.860832, -0.000824, 0.000834, -9.860853, 0.206915, -0.006864, -0.209396, -0.002434, 0.002481, 0.209298
0.680000, 0.140404, -0.002392, 9.858737, -0.000848, 0.000859, -9.858760, 0.207019, -0.006967, -0.209538, -0.002470, 0.002519, 0.209437
0.690000, 0.142474, -0.002462, 9.856641, -0.000873, 0.000885, -9.856665, 0.207123, -0.007069, -0.209680, -0.002507, 0.002557, 0.209576
0.700000, 0.144546, -0.002533, 9.854543, -0.000898, 0.000910, -9.854568, 0.207227, -0.007172, -0.209822, -0.002543, 0.002595, 0.209715
0.710000, 0.146619, -0.002606, 9.852444, -0.000924, 0.000937, -9.852470, 0.207331, -0.007274, -0.209964, -0.002579, 0.002632, 0.209853
0.720000, 0.148693, -0.002679, 9.850344, -0.000950, 0.000963, -9.850371, 0.207435, -0.007377, -0.210106, -0.002616, 0.002670, 0.209992
0.730000, 0.150768, -0.002753, 9.848242, -0.000976, 0.000990, -9.848271, 0.207540, -0.007479, -0.210248, -0.002652, 0.002708, 0.210131
0.740000, 0.152844, -0.002828, 9.846139, -0.001003, 0.001017, -9.846169, 0.207644, -0.007582, -0.210390, -0.002688, 0.002746, 0.210270
0.750000, 0.154921, -0.002905, 9.844034, -0.001030, 0.001045, -9.844065, 0.207749, -0.007685, -0.210533, -0.002725, 0.002784, 0.210410
0.760000, 0.156999, -0.002982, 9.841928, -0.001057, 0.001073, -9.841960, 0.207853, -0.007788, -0.210675, -0.002761, 0.002822, 0.210549
0.770000, 0.159078, -0.003060, 9.839821, -0.001085, 0.001101, -9.839854, 0.207958, -0.007890, -0.210818, -0.002798, 0.002860, 0.210688
0.780000, 0.161158, -0.003140, 9.837712, -0.001113, 0.001130, -9.837747, 0.208063, -0.007993, -0.210961, -0.002834, 0.002898, 0.210827
